feature_name,feature_length,feature_count,feature_mut_rate,feature_A3A_rate,feature_G_count,feature_C_count,feature_A_count,feature_T_count,feature_direction,feature_tct_count,feature_tca_count,feature_tcg_count,feature_aga_count,feature_tga_count,feature_cga_count,feature_A3A_motifs_top,feature_A3A_motifs_bottom,feature_chromosome,feature_start,feature_end
YEL053C,201,0,0.0,0.0,0,0,0,0,-,30,37,11,49,55,12,78,116,ref|NC_001137|,56285,56085
YEL049W,201,0,0.0,0.0,0,0,0,0,+,7,11,2,5,10,1,20,16,ref|NC_001137|,63610,63810
YEL048C,201,0,0.0,0.0,0,0,0,0,-,7,9,3,10,25,2,19,37,ref|NC_001137|,65365,65165
YEL044W,201,0,0.0,0.0,0,0,0,0,+,8,8,7,10,7,12,23,29,ref|NC_001137|,68950,69150
YEL043W,201,0,0.0,0.0,0,0,0,0,+,50,65,27,51,54,40,142,145,ref|NC_001137|,70333,70533
YEL040W,201,0,0.0,0.0,0,0,0,0,+,29,32,10,23,28,13,71,64,ref|NC_001137|,77905,78105
YEL075C,201,0,0.0,0.0,0,0,0,0,-,5,9,3,4,10,7,17,21,ref|NC_001137|,5813,5613
YEL034C-A,201,0,0.0,0.0,0,0,0,0,-,15,18,5,11,12,2,38,25,ref|NC_001137|,86315,86115
YEL033W,201,0,0.0,0.0,0,0,0,0,+,8,9,4,4,6,1,21,11,ref|NC_001137|,86079,86279
YEL030C-A,201,0,0.0,0.0,0,0,0,0,-,8,3,4,3,8,3,15,14,ref|NC_001137|,94997,94797
YEL026W,201,0,0.0,0.0,0,0,0,0,+,9,5,1,9,8,4,15,21,ref|NC_001137|,100805,101005
YEL025C,201,0,0.0,0.0,0,0,0,0,-,52,67,27,79,77,44,146,200,ref|NC_001137|,106247,106047
YEL022W,201,0,0.0,0.0,0,0,0,0,+,53,103,34,115,118,47,190,280,ref|NC_001137|,111240,111440
YEL021W,201,0,0.0,0.0,0,0,0,0,+,5,7,4,21,15,7,16,43,ref|NC_001137|,116012,116212
YEL020C,201,0,0.0,0.0,0,0,0,0,-,24,29,15,26,36,17,68,79,ref|NC_001137|,119594,119394
YEL017W,201,0,0.0,0.0,0,0,0,0,+,26,19,14,12,22,20,59,54,ref|NC_001137|,122271,122471
YEL016C,201,0,0.0,0.0,0,0,0,0,-,10,20,19,30,45,31,49,106,ref|NC_001137|,125725,125525
YEL010W,201,0,0.0,0.0,0,0,0,0,+,10,9,4,3,5,9,23,17,ref|NC_001137|,135374,135574
YEL009C-A,201,0,0.0,0.0,0,0,0,0,-,5,5,9,10,7,3,19,20,ref|NC_001137|,136073,135873
YEL005C,201,0,0.0,0.0,0,0,0,0,-,14,15,6,17,21,9,35,47,ref|NC_001137|,146090,145890
YEL074W,201,0,0.0,0.0,0,0,0,0,+,3,12,3,6,0,6,18,12,ref|NC_001137|,6026,6226
YEL075W-A,201,0,0.0,0.0,0,0,0,0,+,12,16,15,7,10,4,43,21,ref|NC_001137|,4770,4970
YDR499W,201,0,0.0,0.0,0,0,0,0,+,26,49,18,58,61,32,93,151,ref|NC_001136|,1447726,1447926
YDR524C,201,0,0.0,0.0,0,0,0,0,-,24,35,13,24,22,12,72,58,ref|NC_001136|,1489157,1488957
YDR500C,201,0,0.0,0.0,0,0,0,0,-,10,12,3,29,15,2,25,46,ref|NC_001136|,1450974,1450774
YDR502C,201,0,0.0,0.0,0,0,0,0,-,14,21,13,42,25,12,48,79,ref|NC_001136|,1454612,1454412
YDR503C,201,0,0.0,0.0,0,0,0,0,-,15,15,6,16,19,9,36,44,ref|NC_001136|,1456049,1455849
YDR504C,201,0,0.0,0.0,0,0,0,0,-,10,8,3,5,3,1,21,9,ref|NC_001136|,1457942,1457742
YDR505C,201,0,0.0,0.0,0,0,0,0,-,31,58,13,42,62,24,102,128,ref|NC_001136|,1459320,1459120
YDR507C,201,0,0.0,0.0,0,0,0,0,-,62,63,30,117,76,26,155,219,ref|NC_001136|,1465924,1465724
YDR510C-A,201,0,0.0,0.0,0,0,0,0,-,0,1,0,2,1,0,1,3,ref|NC_001136|,1469911,1469711
YDR511W,201,0,0.0,0.0,0,0,0,0,+,3,5,5,10,9,3,13,22,ref|NC_001136|,1469738,1469938
YDR514C,201,0,0.0,0.0,0,0,0,0,-,13,19,6,46,35,10,38,91,ref|NC_001136|,1473174,1472974
YDR515W,201,0,0.0,0.0,0,0,0,0,+,14,30,6,31,27,6,50,64,ref|NC_001136|,1473179,1473379
YDR518W,201,0,0.0,0.0,0,0,0,0,+,32,33,15,37,37,15,80,89,ref|NC_001136|,1478367,1478567
YDR521W,201,0,0.0,0.0,0,0,0,0,+,12,6,4,4,6,1,22,11,ref|NC_001136|,1483041,1483241
YDR523C,201,0,0.0,0.0,0,0,0,0,-,17,32,13,32,35,13,62,80,ref|NC_001136|,1487363,1487163
YDR528W,201,0,0.0,0.0,0,0,0,0,+,27,31,7,26,25,15,65,66,ref|NC_001136|,1494168,1494368
YEL076C,201,0,0.0,0.0,0,0,0,0,-,12,8,5,14,17,16,25,47,ref|NC_001137|,5214,5014
YDR534C,201,0,0.0,0.0,0,0,0,0,-,73,18,15,24,39,8,106,71,ref|NC_001136|,1505000,1504800
YDR537C,201,0,0.0,0.0,0,0,0,0,-,15,12,3,8,9,8,30,25,ref|NC_001136|,1511561,1511361
YDR538W,201,0,0.0,0.0,0,0,0,0,+,8,8,9,18,12,3,25,33,ref|NC_001136|,1509872,1510072
YDR539W,201,0,0.0,0.0,0,0,0,0,+,24,22,10,34,38,9,56,81,ref|NC_001136|,1511900,1512100
YDR540C,201,0,0.0,0.0,0,0,0,0,-,9,6,0,15,13,2,15,30,ref|NC_001136|,1517858,1517658
YDR542W,201,0,0.0,0.0,0,0,0,0,+,7,9,5,5,9,1,21,15,ref|NC_001136|,1523149,1523349
YDR543C,201,0,0.0,0.0,0,0,0,0,-,6,10,1,1,1,0,17,2,ref|NC_001136|,1525033,1524833
YDR544C,201,0,0.0,0.0,0,0,0,0,-,6,4,1,4,4,1,11,9,ref|NC_001136|,1525623,1525423
YDR545W,201,0,0.0,0.0,0,0,0,0,+,68,84,49,112,113,94,201,319,ref|NC_001136|,1526221,1526421
YDR545C-A,201,0,0.0,0.0,0,0,0,0,-,18,5,9,4,5,4,32,13,ref|NC_001136|,1531442,1531242
YEL077C,201,0,0.0,0.0,0,0,0,0,-,44,54,33,81,73,58,131,212,ref|NC_001137|,4197,3997
YEL077W-A,201,0,0.0,0.0,0,0,0,0,+,18,5,9,4,6,4,32,14,ref|NC_001137|,530,730
YEL076C-A,201,0,0.0,0.0,0,0,0,0,-,13,11,11,19,24,19,35,62,ref|NC_001137|,5214,5014
YDR381C-A,201,0,0.0,0.0,0,0,0,0,-,7,7,1,15,12,3,15,30,ref|NC_001136|,1238950,1238750
YDR374C,201,0,0.0,0.0,0,0,0,0,-,15,18,10,26,23,3,43,52,ref|NC_001136|,1224494,1224294
YDR123C,201,0,0.0,0.0,0,0,0,0,-,12,22,6,15,19,17,40,51,ref|NC_001136|,699644,699444
YDR248C,201,0,0.0,0.0,0,0,0,0,-,5,11,3,13,21,6,19,40,ref|NC_001136|,958509,958309
YDR210W-B,201,0,0.0,0.0,0,0,0,0,+,73,126,46,120,124,60,245,304,ref|NC_001136|,872012,872212
YDR210C-D,201,0,0.0,0.0,0,0,0,0,-,71,142,49,120,120,58,262,298,ref|NC_001136|,884027,883827
YDR210C-C,201,0,0.0,0.0,0,0,0,0,-,22,39,14,20,30,13,75,63,ref|NC_001136|,884027,883827
YDR218C,201,0,0.0,0.0,0,0,0,0,-,11,24,9,39,32,17,44,88,ref|NC_001136|,905152,904952
YDR220C,201,0,0.0,0.0,0,0,0,0,-,7,4,0,2,1,0,11,3,ref|NC_001136|,907393,907193
YDR221W,201,0,0.0,0.0,0,0,0,0,+,28,41,23,63,62,25,92,150,ref|NC_001136|,907209,907409
YDR223W,201,0,0.0,0.0,0,0,0,0,+,17,23,21,31,37,21,61,89,ref|NC_001136|,911883,912083
YDR227W,201,0,0.0,0.0,0,0,0,0,+,61,81,30,106,104,47,172,257,ref|NC_001136|,917344,917544
YDR237W,201,0,0.0,0.0,0,0,0,0,+,9,27,8,21,19,8,44,48,ref|NC_001136|,936373,936573
YDR238C,201,0,0.0,0.0,0,0,0,0,-,44,54,28,81,76,30,126,187,ref|NC_001136|,940945,940745
YDR242W,201,0,0.0,0.0,0,0,0,0,+,18,35,8,37,42,18,61,97,ref|NC_001136|,946592,946792
YDR245W,201,0,0.0,0.0,0,0,0,0,+,17,17,7,41,22,17,41,80,ref|NC_001136|,952578,952778
YDR246W-A,201,0,0.0,0.0,0,0,0,0,+,2,4,3,0,4,0,9,4,ref|NC_001136|,955033,955233
YDR250C,201,0,0.0,0.0,0,0,0,0,-,6,3,6,6,6,3,15,15,ref|NC_001136|,960627,960427
YDR210W,201,0,0.0,0.0,0,0,0,0,+,2,4,0,1,2,1,6,4,ref|NC_001136|,870713,870913
YDR252W,201,0,0.0,0.0,0,0,0,0,+,2,9,1,12,11,6,12,29,ref|NC_001136|,963284,963484
YDR253C,201,0,0.0,0.0,0,0,0,0,-,0,13,5,17,10,3,18,30,ref|NC_001136|,964904,964704
YDR260C,201,0,0.0,0.0,0,0,0,0,-,7,11,2,10,10,9,20,29,ref|NC_001136|,977378,977178
YDR261C,201,0,0.0,0.0,0,0,0,0,-,19,37,23,29,27,21,79,77,ref|NC_001136|,979429,979229
YDR261W-A,201,0,0.0,0.0,0,0,0,0,+,20,40,7,23,28,11,67,62,ref|NC_001136|,981362,981562
YDR261W-B,201,0,0.0,0.0,0,0,0,0,+,74,127,45,119,127,59,246,305,ref|NC_001136|,981362,981562
YDR261C-D,201,0,0.0,0.0,0,0,0,0,-,71,130,45,106,108,55,246,269,ref|NC_001136|,992449,992249
YDR261C-C,201,0,0.0,0.0,0,0,0,0,-,22,40,13,22,30,14,75,66,ref|NC_001136|,992449,992249
YDR263C,201,0,0.0,0.0,0,0,0,0,-,14,32,3,31,31,5,49,67,ref|NC_001136|,995711,995511
YDR264C,201,0,0.0,0.0,0,0,0,0,-,31,41,23,44,47,29,95,120,ref|NC_001136|,998486,998286
YDR269C,201,0,0.0,0.0,0,0,0,0,-,4,12,6,4,2,0,22,6,ref|NC_001136|,1006088,1005888
YDR271C,201,0,0.0,0.0,0,0,0,0,-,6,5,5,5,12,4,16,21,ref|NC_001136|,1008893,1008693
YDR272W,201,0,0.0,0.0,0,0,0,0,+,10,8,4,24,25,9,22,58,ref|NC_001136|,1008853,1009053
YDR210W-A,201,0,0.0,0.0,0,0,0,0,+,20,40,7,23,28,10,67,61,ref|NC_001136|,872012,872212
YDR209C,201,0,0.0,0.0,0,0,0,0,-,5,4,5,4,10,4,14,18,ref|NC_001136|,871549,871349
YDR276C,201,0,0.0,0.0,0,0,0,0,-,3,2,1,2,2,0,6,4,ref|NC_001136|,1013979,1013779
YDR170W-A,201,0,0.0,0.0,0,0,0,0,+,28,45,6,26,29,12,79,67,ref|NC_001136|,803095,803295
YDR126W,201,0,0.0,0.0,0,0,0,0,+,20,20,13,16,17,12,53,45,ref|NC_001136|,703126,703326
YDR135C,201,0,0.0,0.0,0,0,0,0,-,74,84,30,83,103,34,188,220,ref|NC_001136|,727694,727494
YDR136C,201,0,0.0,0.0,0,0,0,0,-,15,11,7,10,10,5,33,25,ref|NC_001136|,728383,728183
YDR141C,201,0,0.0,0.0,0,0,0,0,-,88,97,45,125,106,55,230,286,ref|NC_001136|,740097,739897
YDR144C,201,0,0.0,0.0,0,0,0,0,-,36,42,17,27,32,20,95,79,ref|NC_001136|,746341,746141
YDR146C,201,0,0.0,0.0,0,0,0,0,-,27,49,13,59,50,19,89,128,ref|NC_001136|,750842,750642
YDR149C,201,0,0.0,0.0,0,0,0,0,-,20,21,8,6,14,2,49,22,ref|NC_001136|,756362,756162
YDR152W,201,0,0.0,0.0,0,0,0,0,+,3,10,6,27,27,15,19,69,ref|NC_001136|,765382,765582
YDR153C,201,0,0.0,0.0,0,0,0,0,-,10,20,12,41,31,22,42,94,ref|NC_001136|,768204,768004
YDR160W,201,0,0.0,0.0,0,0,0,0,+,36,52,16,43,44,18,104,105,ref|NC_001136|,776063,776263
YDR161W,201,0,0.0,0.0,0,0,0,0,+,16,17,5,31,35,9,38,75,ref|NC_001136|,778895,779095
YDR163W,201,0,0.0,0.0,0,0,0,0,+,5,5,4,21,7,5,14,33,ref|NC_001136|,781268,781468
YDR169C-A,201,0,0.0,0.0,0,0,0,0,-,5,3,2,6,5,2,10,13,ref|NC_001136|,794823,794623
YDR173C,201,0,0.0,0.0,0,0,0,0,-,19,14,9,31,45,19,42,95,ref|NC_001136|,811795,811595
YDR208W,201,0,0.0,0.0,0,0,0,0,+,31,51,35,60,53,29,117,142,ref|NC_001136|,867934,868134
YDR175C,201,0,0.0,0.0,0,0,0,0,-,10,16,8,26,25,9,34,60,ref|NC_001136|,814725,814525
YDR178W,201,0,0.0,0.0,0,0,0,0,+,12,4,1,14,10,4,17,28,ref|NC_001136|,817664,817864
YDR179C,201,0,0.0,0.0,0,0,0,0,-,3,12,4,18,9,9,19,36,ref|NC_001136|,819331,819131
YDR182W-A,201,0,0.0,0.0,0,0,0,0,+,1,3,0,2,1,0,4,3,ref|NC_001136|,829051,829251
YDR183W,201,0,0.0,0.0,0,0,0,0,+,4,9,7,24,20,7,20,51,ref|NC_001136|,829064,829264
YDR185C,201,0,0.0,0.0,0,0,0,0,-,10,9,5,10,13,13,24,36,ref|NC_001136|,832676,832476
YDR187C,201,0,0.0,0.0,0,0,0,0,-,13,12,6,3,5,4,31,12,ref|NC_001136|,836846,836646
YDR192C,201,0,0.0,0.0,0,0,0,0,-,22,28,12,9,8,9,62,26,ref|NC_001136|,845040,844840
YDR197W,201,0,0.0,0.0,0,0,0,0,+,25,21,6,24,31,14,52,69,ref|NC_001136|,851095,851295
YDR198C,201,0,0.0,0.0,0,0,0,0,-,19,40,10,31,36,22,69,89,ref|NC_001136|,854126,853926
YDR199W,201,0,0.0,0.0,0,0,0,0,+,13,4,4,2,3,4,21,9,ref|NC_001136|,854075,854275
YDR200C,201,0,0.0,0.0,0,0,0,0,-,15,42,14,52,40,15,71,107,ref|NC_001136|,856236,856036
YDR201W,201,0,0.0,0.0,0,0,0,0,+,7,4,2,18,14,9,13,41,ref|NC_001136|,856178,856378
YDR273W,201,0,0.0,0.0,0,0,0,0,+,12,14,10,36,23,19,36,78,ref|NC_001136|,1009555,1009755
YDR278C,201,0,0.0,0.0,0,0,0,0,-,7,12,2,2,4,3,21,9,ref|NC_001136|,1017418,1017218
YDR369C,201,0,0.0,0.0,0,0,0,0,-,40,57,16,67,70,30,113,167,ref|NC_001136|,1217680,1217480
YDR346C,201,0,0.0,0.0,0,0,0,0,-,20,28,11,43,51,18,59,112,ref|NC_001136|,1168986,1168786
YDR325W,201,0,0.0,0.0,0,0,0,0,+,47,65,24,98,85,36,136,219,ref|NC_001136|,1117026,1117226
YDR326C,201,0,0.0,0.0,0,0,0,0,-,72,110,38,96,108,51,220,255,ref|NC_001136|,1125025,1124825
YDR327W,201,0,0.0,0.0,0,0,0,0,+,6,10,4,4,7,1,20,12,ref|NC_001136|,1125202,1125402
YDR328C,201,0,0.0,0.0,0,0,0,0,-,6,11,5,20,20,16,22,56,ref|NC_001136|,1126185,1125985
YDR329C,201,0,0.0,0.0,0,0,0,0,-,18,23,19,31,30,14,60,75,ref|NC_001136|,1127717,1127517
YDR330W,201,0,0.0,0.0,0,0,0,0,+,11,38,12,40,36,23,61,99,ref|NC_001136|,1127694,1127894
YDR334W,201,0,0.0,0.0,0,0,0,0,+,52,87,30,151,125,58,169,334,ref|NC_001136|,1135832,1136032
YDR336W,201,0,0.0,0.0,0,0,0,0,+,17,14,7,26,18,5,38,49,ref|NC_001136|,1144920,1145120
YDR337W,201,0,0.0,0.0,0,0,0,0,+,10,7,6,28,26,6,23,60,ref|NC_001136|,1146152,1146352
YDR338C,201,0,0.0,0.0,0,0,0,0,-,42,49,17,47,41,27,108,115,ref|NC_001136|,1149817,1149617
YDR339C,201,0,0.0,0.0,0,0,0,0,-,5,8,8,21,12,4,21,37,ref|NC_001136|,1150640,1150440
YDR342C,201,0,0.0,0.0,0,0,0,0,-,43,30,17,29,38,7,90,74,ref|NC_001136|,1156512,1156312
YDR343C,201,0,0.0,0.0,0,0,0,0,-,44,30,17,29,37,7,91,73,ref|NC_001136|,1161420,1161220
YDR348C,201,0,0.0,0.0,0,0,0,0,-,22,34,16,43,27,16,72,86,ref|NC_001136|,1172168,1171968
YDR322C-A,201,0,0.0,0.0,0,0,0,0,-,2,2,1,12,8,3,5,23,ref|NC_001136|,1112393,1112193
YDR349C,201,0,0.0,0.0,0,0,0,0,-,28,43,18,32,33,15,89,80,ref|NC_001136|,1174389,1174189
YDR351W,201,0,0.0,0.0,0,0,0,0,+,40,57,19,59,46,24,116,129,ref|NC_001136|,1178566,1178766
YDR354C-A,201,0,0.0,0.0,0,0,0,0,-,0,3,1,1,4,1,4,6,ref|NC_001136|,1185382,1185182
YDR355C,201,0,0.0,0.0,0,0,0,0,-,6,9,5,1,4,2,20,7,ref|NC_001136|,1186469,1186269
YDR357C,201,0,0.0,0.0,0,0,0,0,-,2,5,4,9,10,6,11,25,ref|NC_001136|,1189868,1189668
YDR359C,201,0,0.0,0.0,0,0,0,0,-,32,58,16,87,70,39,106,196,ref|NC_001136|,1194984,1194784
YDR360W,201,0,0.0,0.0,0,0,0,0,+,15,9,8,0,10,1,32,11,ref|NC_001136|,1194498,1194698
YDR361C,201,0,0.0,0.0,0,0,0,0,-,9,22,8,23,29,12,39,64,ref|NC_001136|,1196397,1196197
YDR363W,201,0,0.0,0.0,0,0,0,0,+,23,28,10,45,43,23,61,111,ref|NC_001136|,1198906,1199106
YDR364C,201,0,0.0,0.0,0,0,0,0,-,24,37,15,37,29,13,76,79,ref|NC_001136|,1204342,1204142
YDR365W-A,201,0,0.0,0.0,0,0,0,0,+,22,40,13,21,31,13,75,65,ref|NC_001136|,1206897,1207097
YDR365W-B,201,0,0.0,0.0,0,0,0,0,+,72,141,49,120,119,59,262,298,ref|NC_001136|,1206897,1207097
YDR366C,201,0,0.0,0.0,0,0,0,0,-,6,5,2,8,6,1,13,15,ref|NC_001136|,1212936,1212736
YDR323C,201,0,0.0,0.0,0,0,0,0,-,20,21,15,45,40,14,56,99,ref|NC_001136|,1114157,1113957
YDR321W,201,0,0.0,0.0,0,0,0,0,+,24,20,7,21,27,8,51,56,ref|NC_001136|,1108571,1108771
YDR280W,201,0,0.0,0.0,0,0,0,0,+,9,17,4,24,25,7,30,56,ref|NC_001136|,1019799,1019999
YDR300C,201,0,0.0,0.0,0,0,0,0,-,18,18,13,31,35,13,49,79,ref|NC_001136|,1062961,1062761
YDR281C,201,0,0.0,0.0,0,0,0,0,-,5,4,4,8,8,6,13,22,ref|NC_001136|,1022536,1022336
YDR282C,201,0,0.0,0.0,0,0,0,0,-,22,23,9,41,29,16,54,86,ref|NC_001136|,1024862,1024662
YDR283C,201,0,0.0,0.0,0,0,0,0,-,65,92,40,129,146,52,197,327,ref|NC_001136|,1030149,1029949
YDR284C,201,0,0.0,0.0,0,0,0,0,-,15,21,8,21,15,11,44,47,ref|NC_001136|,1031808,1031608
YDR289C,201,0,0.0,0.0,0,0,0,0,-,13,20,3,44,47,14,36,105,ref|NC_001136|,1039676,1039476
YDR290W,201,0,0.0,0.0,0,0,0,0,+,11,4,4,6,3,0,19,9,ref|NC_001136|,1039270,1039470
YDR291W,201,0,0.0,0.0,0,0,0,0,+,41,58,19,95,80,29,118,204,ref|NC_001136|,1039628,1039828
YDR292C,201,0,0.0,0.0,0,0,0,0,-,35,32,13,37,47,12,80,96,ref|NC_001136|,1045253,1045053
YDR293C,201,0,0.0,0.0,0,0,0,0,-,55,81,17,99,78,32,153,209,ref|NC_001136|,1049598,1049398
YDR294C,201,0,0.0,0.0,0,0,0,0,-,17,35,13,29,35,20,65,84,ref|NC_001136|,1052423,1052223
YDR297W,201,0,0.0,0.0,0,0,0,0,+,13,18,8,28,23,10,39,61,ref|NC_001136|,1056281,1056481
YDR298C,201,0,0.0,0.0,0,0,0,0,-,10,12,3,15,19,2,25,36,ref|NC_001136|,1059456,1059256
YDR299W,201,0,0.0,0.0,0,0,0,0,+,14,36,11,64,43,25,61,132,ref|NC_001136|,1059492,1059692
YDR301W,201,0,0.0,0.0,0,0,0,0,+,44,92,29,89,106,40,165,235,ref|NC_001136|,1063252,1063452
YDR318W,201,0,0.0,0.0,0,0,0,0,+,13,23,8,41,35,14,44,90,ref|NC_001136|,1103625,1103825
YDR302W,201,0,0.0,0.0,0,0,0,0,+,6,11,4,9,12,1,21,22,ref|NC_001136|,1067588,1067788
YDR304C,201,0,0.0,0.0,0,0,0,0,-,11,16,3,15,14,5,30,34,ref|NC_001136|,1072911,1072711
YDR305C,201,0,0.0,0.0,0,0,0,0,-,15,11,5,19,17,4,31,40,ref|NC_001136|,1074210,1074010
YDR307W,201,0,0.0,0.0,0,0,0,0,+,38,46,21,42,40,18,105,100,ref|NC_001136|,1075706,1075906
YDR309C,201,0,0.0,0.0,0,0,0,0,-,27,30,15,26,22,9,72,57,ref|NC_001136|,1080479,1080279
YDR310C,201,0,0.0,0.0,0,0,0,0,-,44,82,23,94,64,41,149,199,ref|NC_001136|,1084416,1084216
YDR311W,201,0,0.0,0.0,0,0,0,0,+,29,43,12,50,61,21,84,132,ref|NC_001136|,1084929,1085129
YDR312W,201,0,0.0,0.0,0,0,0,0,+,17,28,11,55,35,11,56,101,ref|NC_001136|,1087423,1087623
YDR313C,201,0,0.0,0.0,0,0,0,0,-,7,12,8,32,11,10,27,53,ref|NC_001136|,1090610,1090410
YDR315C,201,0,0.0,0.0,0,0,0,0,-,13,22,2,16,20,7,37,43,ref|NC_001136|,1093713,1093513
YDR316W-A,201,0,0.0,0.0,0,0,0,0,+,22,39,13,20,30,14,74,64,ref|NC_001136|,1095964,1096164
YDR316W-B,201,0,0.0,0.0,0,0,0,0,+,73,142,46,113,115,58,261,286,ref|NC_001136|,1095964,1096164
YDR317W,201,0,0.0,0.0,0,0,0,0,+,15,18,3,27,30,5,36,62,ref|NC_001136|,1102050,1102250
YEL004W,201,0,0.0,0.0,0,0,0,0,+,19,32,12,14,14,12,63,40,ref|NC_001137|,145989,146189
YEL002C,201,0,0.0,0.0,0,0,0,0,-,24,20,15,26,26,8,59,60,ref|NC_001137|,149372,149172
YEL001C,201,0,0.0,0.0,0,0,0,0,-,8,15,8,9,12,6,31,27,ref|NC_001137|,150308,150108
YGL216W,201,0,0.0,0.0,0,0,0,0,+,20,46,19,65,59,37,85,161,ref|NC_001139|,84785,84985
YGL244W,201,0,0.0,0.0,0,0,0,0,+,20,23,8,75,48,23,51,146,ref|NC_001139|,41323,41523
YGL243W,201,0,0.0,0.0,0,0,0,0,+,15,26,11,29,37,14,52,80,ref|NC_001139|,43183,43383
YGL239C,201,0,0.0,0.0,0,0,0,0,-,8,2,2,4,6,2,12,12,ref|NC_001139|,49845,49645
YGL237C,201,0,0.0,0.0,0,0,0,0,-,9,17,3,21,11,17,29,49,ref|NC_001139|,53722,53522
YGL232W,201,0,0.0,0.0,0,0,0,0,+,13,17,7,36,22,11,37,69,ref|NC_001139|,61912,62112
YGL231C,201,0,0.0,0.0,0,0,0,0,-,7,13,3,4,7,5,23,16,ref|NC_001139|,63732,63532
YGL229C,201,0,0.0,0.0,0,0,0,0,-,42,54,14,46,82,31,110,159,ref|NC_001139|,67300,67100
YGL226C-A,201,0,0.0,0.0,0,0,0,0,-,12,6,7,5,6,1,25,12,ref|NC_001139|,73258,73058
YGL226W,201,0,0.0,0.0,0,0,0,0,+,5,4,1,9,4,7,10,20,ref|NC_001139|,73235,73435
YGL224C,201,0,0.0,0.0,0,0,0,0,-,12,14,5,18,31,12,31,61,ref|NC_001139|,79084,78884
YGL221C,201,0,0.0,0.0,0,0,0,0,-,8,17,6,20,12,8,31,40,ref|NC_001139|,82411,82211
YGL220W,201,0,0.0,0.0,0,0,0,0,+,3,8,3,9,13,4,14,26,ref|NC_001139|,81662,81862
YGL219C,201,0,0.0,0.0,0,0,0,0,-,24,36,13,33,19,18,73,70,ref|NC_001139|,84423,84223
YGL214W,201,0,0.0,0.0,0,0,0,0,+,9,22,1,11,8,2,32,21,ref|NC_001139|,89910,90110
YGL247W,201,0,0.0,0.0,0,0,0,0,+,6,9,4,8,11,6,19,25,ref|NC_001139|,36813,37013
YGL213C,201,0,0.0,0.0,0,0,0,0,-,25,24,10,25,36,7,59,68,ref|NC_001139|,91383,91183
YGL208W,201,0,0.0,0.0,0,0,0,0,+,13,27,13,32,29,15,53,76,ref|NC_001139|,97188,97388
YGL201C,201,0,0.0,0.0,0,0,0,0,-,34,62,26,86,95,33,122,214,ref|NC_001139|,121074,120874
YGL199C,201,0,0.0,0.0,0,0,0,0,-,13,9,8,7,9,6,30,22,ref|NC_001139|,124142,123942
YGL197W,201,0,0.0,0.0,0,0,0,0,+,74,94,38,108,89,55,206,252,ref|NC_001139|,124598,124798
YGL195W,201,0,0.0,0.0,0,0,0,0,+,131,140,80,199,193,67,351,459,ref|NC_001139|,131425,131625
YGL194C-A,201,0,0.0,0.0,0,0,0,0,-,6,1,4,4,5,3,11,12,ref|NC_001139|,140061,139861
YGL193C,201,0,0.0,0.0,0,0,0,0,-,10,3,1,6,3,3,14,12,ref|NC_001139|,142445,142245
YGL184C,201,0,0.0,0.0,0,0,0,0,-,20,29,16,34,30,21,65,85,ref|NC_001139|,156160,155960
YGL180W,201,0,0.0,0.0,0,0,0,0,+,42,59,16,81,65,18,117,164,ref|NC_001139|,159402,159602
YGL176C,201,0,0.0,0.0,0,0,0,0,-,31,35,12,30,37,14,78,81,ref|NC_001139|,174061,173861
YGL175C,201,0,0.0,0.0,0,0,0,0,-,14,21,13,35,20,15,48,70,ref|NC_001139|,174464,174264
YGL173C,201,0,0.0,0.0,0,0,0,0,-,63,79,32,115,123,37,174,275,ref|NC_001139|,180213,180013
YGL246C,201,0,0.0,0.0,0,0,0,0,-,16,16,8,28,32,9,40,69,ref|NC_001139|,38951,38751
YGL248W,201,0,0.0,0.0,0,0,0,0,+,14,15,5,28,24,12,34,64,ref|NC_001139|,35431,35631
YGL170C,201,0,0.0,0.0,0,0,0,0,-,15,23,5,36,22,8,43,66,ref|NC_001139|,185494,185294
YFR032C-B,201,0,0.0,0.0,0,0,0,0,-,4,9,3,4,2,1,16,7,ref|NC_001138|,224073,223873
YFR008W,201,0,0.0,0.0,0,0,0,0,+,9,11,2,23,17,5,22,45,ref|NC_001138|,160096,160296
YFR009W-A,201,0,0.0,0.0,0,0,0,0,+,1,5,0,7,10,0,6,17,ref|NC_001138|,163775,163975
YFR010W,201,0,0.0,0.0,0,0,0,0,+,20,28,7,39,45,13,55,97,ref|NC_001138|,164875,165075
YFR010W-A,201,0,0.0,0.0,0,0,0,0,+,5,5,2,3,1,1,12,5,ref|NC_001138|,166628,166828
YFR012W,201,0,0.0,0.0,0,0,0,0,+,12,10,4,6,11,4,26,21,ref|NC_001138|,167788,167988
YFR019W,201,0,0.0,0.0,0,0,0,0,+,95,136,65,157,141,85,296,383,ref|NC_001138|,184402,184602
YFR020W,201,0,0.0,0.0,0,0,0,0,+,9,11,7,10,21,6,27,37,ref|NC_001138|,191694,191894
YFR022W,201,0,0.0,0.0,0,0,0,0,+,41,54,26,46,34,21,121,101,ref|NC_001138|,196465,196665
YFR023W,201,0,0.0,0.0,0,0,0,0,+,34,39,10,51,40,15,83,106,ref|NC_001138|,199774,199974
YFR025C,201,0,0.0,0.0,0,0,0,0,-,5,28,13,24,22,12,46,58,ref|NC_001138|,204890,204690
