gene_name,gene_id,feature_type,range,strand,repeat_mask,chromosome,start,end,feature_length
YMR041C,id001,five_prime_UTR,chrXIII:351973-352216,-,none,chrXIII,351973,352216,243
YMR042W,id001,five_prime_UTR,chrXIII:352476-352603,+,none,chrXIII,352476,352603,127
YMR043W,id001,five_prime_UTR,chrXIII:353416-353871,+,none,chrXIII,353416,353871,455
YMR044W,id001,five_prime_UTR,chrXIII:355314-355384,+,none,chrXIII,355314,355384,70
YMR046W-A,id001,five_prime_UTR,chrXIII:362416-362702,+,none,chrXIII,362416,362702,286
YMR047C,id003,five_prime_UTR,chrXIII:366705-366792,-,none,chrXIII,366705,366792,87
YMR048W,id001,five_prime_UTR,chrXIII:366950-366981,+,none,chrXIII,366950,366981,31
YMR049C,id001,five_prime_UTR,chrXIII:370517-371021,-,none,chrXIII,370517,371021,504
YMR052C-A,id001,five_prime_UTR,chrXIII:380434-380805,-,none,chrXIII,380434,380805,371
YMR052W,id001,five_prime_UTR,chrXIII:379566-379586,+,none,chrXIII,379566,379586,20
YMR054W,id001,five_prime_UTR,chrXIII:383079-383303,+,none,chrXIII,383079,383303,224
YMR055C,id005,five_prime_UTR,chrXIII:387021-387065,-,none,chrXIII,387021,387065,44
YMR056C,id001,five_prime_UTR,chrXIII:388244-388635,-,none,chrXIII,388244,388635,391
YMR058W,id001,five_prime_UTR,chrXIII:388752-388822,+,none,chrXIII,388752,388822,70
YMR059W,id001,five_prime_UTR,chrXIII:391058-391099,+,none,chrXIII,391058,391099,41
YMR060C,id003,five_prime_UTR,chrXIII:392515-392555,-,none,chrXIII,392515,392555,40
YMR061W,id003,five_prime_UTR,chrXIII:392715-392755,+,none,chrXIII,392715,392755,40
YMR062C,id002,five_prime_UTR,chrXIII:396379-396485,-,none,chrXIII,396379,396485,106
YMR063W,id001,five_prime_UTR,chrXIII:397020-397077,+,none,chrXIII,397020,397077,57
YMR066W,id001,five_prime_UTR,chrXIII:401528-401541,+,none,chrXIII,401528,401541,13
YMR067C,id001,five_prime_UTR,chrXIII:405573-405617,-,none,chrXIII,405573,405617,44
YMR068W,id002,five_prime_UTR,chrXIII:406264-406304,+,none,chrXIII,406264,406304,40
YMR070W,id001,five_prime_UTR,chrXIII:408957-409154,+,none,chrXIII,408957,409154,197
YMR071C,id006,five_prime_UTR,chrXIII:411265-411358,-,none,chrXIII,411265,411358,93
YMR072W,id004,five_prime_UTR,chrXIII:411492-411569,+,none,chrXIII,411492,411569,77
YMR073C,id001,five_prime_UTR,chrXIII:412873-412913,-,none,chrXIII,412873,412913,40
YMR074C,id003,five_prime_UTR,chrXIII:413473-413783,-,none,chrXIII,413473,413783,310
YMR075W,id001,five_prime_UTR,chrXIII:413807-413982,+,none,chrXIII,413807,413982,175
YMR076C,id001,five_prime_UTR,chrXIII:420029-420121,-,none,chrXIII,420029,420121,92
YMR077C,id006,five_prime_UTR,chrXIII:422149-422222,-,none,chrXIII,422149,422222,73
YMR078C,id002,five_prime_UTR,chrXIII:424728-424770,-,none,chrXIII,424728,424770,42
YMR079W,id001,five_prime_UTR,chrXIII:424894-424989,+,none,chrXIII,424894,424989,95
YMR080C,id002,five_prime_UTR,chrXIII:429627-429714,-,none,chrXIII,429627,429714,87
YMR081C,id006,five_prime_UTR,chrXIII:431095-431242,-,none,chrXIII,431095,431242,147
YMR083W,id001,five_prime_UTR,chrXIII:434183-434788,+,none,chrXIII,434183,434788,605
YMR085W,id001,five_prime_UTR,chrXIII:437202-437491,+,none,chrXIII,437202,437491,289
YMR086C-A,id001,five_prime_UTR,chrXIII:442364-443150,-,none,chrXIII,442364,443150,786
YMR086W,id001,five_prime_UTR,chrXIII:439119-439208,+,none,chrXIII,439119,439208,89
YMR087W,id001,five_prime_UTR,chrXIII:440755-442527,+,none,chrXIII,440755,442527,1772
YMR088C,id001,five_prime_UTR,chrXIII:445102-445219,-,none,chrXIII,445102,445219,117
YMR089C,id001,five_prime_UTR,chrXIII:448086-448301,-,none,chrXIII,448086,448301,215
YMR090W,id003,five_prime_UTR,chrXIII:448474-449245,+,none,chrXIII,448474,449245,771
YMR091C,id001,five_prime_UTR,chrXIII:451365-451464,-,none,chrXIII,451365,451464,99
YMR092C,id001,five_prime_UTR,chrXIII:453479-453561,-,none,chrXIII,453479,453561,82
YMR093W,id001,five_prime_UTR,chrXIII:453941-454015,+,none,chrXIII,453941,454015,74
YMR094W,id001,five_prime_UTR,chrXIII:455815-455825,+,none,chrXIII,455815,455825,10
YMR096W,id001,five_prime_UTR,chrXIII:456549-458408,+,none,chrXIII,456549,458408,1859
YMR097C,id001,five_prime_UTR,chrXIII:460527-460580,-,none,chrXIII,460527,460580,53
YMR098C,id001,five_prime_UTR,chrXIII:462609-462714,-,none,chrXIII,462609,462714,105
YMR099C,id001,five_prime_UTR,chrXIII:464827-464891,-,none,chrXIII,464827,464891,64
YMR100W,id001,five_prime_UTR,chrXIII:465939-466300,+,none,chrXIII,465939,466300,361
YMR101C,id001,five_prime_UTR,chrXIII:469476-469713,-,none,chrXIII,469476,469713,237
YMR102C,id001,five_prime_UTR,chrXIII:472352-472690,-,none,chrXIII,472352,472690,338
YMR103C,id001,five_prime_UTR,chrXIII:473264-475028,-,none,chrXIII,473264,475028,1764
YMR105C,id001,five_prime_UTR,chrXIII:477606-479277,-,none,chrXIII,477606,479277,1671
YMR105W-A,id001,five_prime_UTR,chrXIII:477385-478064,+,none,chrXIII,477385,478064,679
YMR106C,id003,five_prime_UTR,chrXIII:480190-480239,-,none,chrXIII,480190,480239,49
YMR107W,id001,five_prime_UTR,chrXIII:482994-483014,+,none,chrXIII,482994,483014,20
YMR108W,id001,five_prime_UTR,chrXIII:483814-484084,+,none,chrXIII,483814,484084,270
YMR109W,id001,five_prime_UTR,chrXIII:486546-486587,+,none,chrXIII,486546,486587,41
YMR110C,id001,five_prime_UTR,chrXIII:491992-492028,-,none,chrXIII,491992,492028,36
YMR111C,id005,five_prime_UTR,chrXIII:493792-493902,-,none,chrXIII,493792,493902,110
YMR112C,id001,five_prime_UTR,chrXIII:494495-494651,-,none,chrXIII,494495,494651,156
YMR113W,id001,five_prime_UTR,chrXIII:494897-494999,+,none,chrXIII,494897,494999,102
YMR114C,id004,five_prime_UTR,chrXIII:497449-497503,-,none,chrXIII,497449,497503,54
YMR115W,id001,five_prime_UTR,chrXIII:497622-497704,+,none,chrXIII,497622,497704,82
YMR116C,id001,five_prime_UTR,chrXIII:500688-501707,-,none,chrXIII,500688,501707,1019
YMR117C,id001,five_prime_UTR,chrXIII:501891-501913,-,none,chrXIII,501891,501913,22
YMR118C,id001,five_prime_UTR,chrXIII:502734-502823,-,none,chrXIII,502734,502823,89
YMR119W,id001,five_prime_UTR,chrXIII:505097-505333,+,none,chrXIII,505097,505333,236
YMR119W-A,id003,five_prime_UTR,chrXIII:506035-506996,+,none,chrXIII,506035,506996,961
YMR120C,id001,five_prime_UTR,chrXIII:509280-509390,-,none,chrXIII,509280,509390,110
YMR121C,id013,five_prime_UTR,chrXIII:510348-510400,-,none,chrXIII,510348,510400,52
YMR122C,id001,five_prime_UTR,chrXIII:511075-511754,-,none,chrXIII,511075,511754,679
YMR122W-A,id001,five_prime_UTR,chrXIII:510589-511315,+,none,chrXIII,510589,511315,726
YMR123W,id001,five_prime_UTR,chrXIII:513550-513593,+,none,chrXIII,513550,513593,43
YMR124W,id001,five_prime_UTR,chrXIII:514186-514456,+,none,chrXIII,514186,514456,270
YMR125W,id003,five_prime_UTR,chrXIII:517450-517539,+,none,chrXIII,517450,517539,89
YMR126C,id001,five_prime_UTR,chrXIII:521789-522065,-,none,chrXIII,521789,522065,276
YMR127C,id002,five_prime_UTR,chrXIII:523345-523450,-,none,chrXIII,523345,523450,105
YMR128W,id001,five_prime_UTR,chrXIII:523642-523696,+,none,chrXIII,523642,523696,54
YMR129W,id002,five_prime_UTR,chrXIII:527746-527804,+,none,chrXIII,527746,527804,58
YMR130W,id001,five_prime_UTR,chrXIII:531918-532119,+,none,chrXIII,531918,532119,201
YMR131C,id002,five_prime_UTR,chrXIII:534698-534773,-,none,chrXIII,534698,534773,75
YMR132C,id004,five_prime_UTR,chrXIII:535570-535673,-,none,chrXIII,535570,535673,103
YMR134W,id001,five_prime_UTR,chrXIII:537308-537838,+,none,chrXIII,537308,537838,530
YMR135C,id003,five_prime_UTR,chrXIII:540056-540112,-,none,chrXIII,540056,540112,56
YMR136W,id001,five_prime_UTR,chrXIII:540989-541199,+,none,chrXIII,540989,541199,210
YMR137C,id003,five_prime_UTR,chrXIII:544963-545043,-,none,chrXIII,544963,545043,80
YMR138W,id001,five_prime_UTR,chrXIII:545153-545155,+,none,chrXIII,545153,545155,2
YMR139W,id001,five_prime_UTR,chrXIII:545185-546125,+,none,chrXIII,545185,546125,940
YMR140W,id001,five_prime_UTR,chrXIII:547662-547714,+,none,chrXIII,547662,547714,52
YMR141C,id001,five_prime_UTR,chrXIII:550044-550070,-,none,chrXIII,550044,550070,26
YMR141W-A,id001,five_prime_UTR,chrXIII:550786-550911,+,none,chrXIII,550786,550911,125
YMR142C,id001,five_prime_UTR,chrXIII:551207-552908,-,none,chrXIII,551207,552908,1701
YMR143W,id002,five_prime_UTR,chrXIII:551799-551928,+,none,chrXIII,551799,551928,129
YMR144W,id002,five_prime_UTR,chrXIII:553236-553362,+,none,chrXIII,553236,553362,126
YMR145C,id001,five_prime_UTR,chrXIII:556475-556698,-,none,chrXIII,556475,556698,223
YMR146C,id001,five_prime_UTR,chrXIII:558524-558994,-,none,chrXIII,558524,558994,470
YMR147W,id001,five_prime_UTR,chrXIII:559120-559199,+,none,chrXIII,559120,559199,79
YMR148W,id001,five_prime_UTR,chrXIII:559482-560366,+,none,chrXIII,559482,560366,884
YMR151W,id001,five_prime_UTR,chrXIII:562486-562506,+,none,chrXIII,562486,562506,20
YMR152W,id001,five_prime_UTR,chrXIII:562694-563096,+,none,chrXIII,562694,563096,402
YMR153C-A,id001,five_prime_UTR,chrXIII:565909-567488,-,none,chrXIII,565909,567488,1579
YMR153W,id004,five_prime_UTR,chrXIII:564370-564435,+,none,chrXIII,564370,564435,65
YMR154C,id001,five_prime_UTR,chrXIII:568182-568224,-,none,chrXIII,568182,568224,42
YMR155W,id001,five_prime_UTR,chrXIII:565666-568551,+,none,chrXIII,565666,568551,2885
YMR156C,id001,five_prime_UTR,chrXIII:571016-571215,-,none,chrXIII,571016,571215,199
YMR157C,id001,five_prime_UTR,chrXIII:572044-572106,-,none,chrXIII,572044,572106,62
YMR158C-A,id001,five_prime_UTR,chrXIII:573331-574894,-,none,chrXIII,573331,574894,1563
YMR158W,id001,five_prime_UTR,chrXIII:571844-572248,+,none,chrXIII,571844,572248,404
YMR160W,id001,five_prime_UTR,chrXIII:575019-575066,+,none,chrXIII,575019,575066,47
YMR161W,id001,five_prime_UTR,chrXIII:576938-577718,+,none,chrXIII,576938,577718,780
YMR163C,id001,five_prime_UTR,chrXIII:586388-586541,-,none,chrXIII,586388,586541,153
YMR165C,id001,five_prime_UTR,chrXIII:592628-592764,-,none,chrXIII,592628,592764,136
YMR166C,id003,five_prime_UTR,chrXIII:594473-594743,-,none,chrXIII,594473,594743,270
YMR167W,id001,five_prime_UTR,chrXIII:594886-594886,+,none,chrXIII,594886,594886,0
YMR168C,id001,five_prime_UTR,chrXIII:599158-599199,-,none,chrXIII,599158,599199,41
YMR169C,id001,five_prime_UTR,chrXIII:600872-601131,-,none,chrXIII,600872,601131,259
YMR170C,id002,five_prime_UTR,chrXIII:603082-603343,-,none,chrXIII,603082,603343,261
YMR171C,id001,five_prime_UTR,chrXIII:605520-605756,-,none,chrXIII,605520,605756,236
YMR173W,id001,five_prime_UTR,chrXIII:608604-608689,+,none,chrXIII,608604,608689,85
YMR173W-A,id001,five_prime_UTR,chrXIII:608893-608897,+,none,chrXIII,608893,608897,4
YMR174C,id001,five_prime_UTR,chrXIII:610365-610958,-,none,chrXIII,610365,610958,593
YMR175W,id001,five_prime_UTR,chrXIII:610419-611016,+,none,chrXIII,610419,611016,597
YMR176W,id001,five_prime_UTR,chrXIII:611612-611740,+,none,chrXIII,611612,611740,128
YMR177W,id001,five_prime_UTR,chrXIII:616402-616566,+,none,chrXIII,616402,616566,164
YMR178W,id001,five_prime_UTR,chrXIII:618432-618479,+,none,chrXIII,618432,618479,47
YMR179W,id001,five_prime_UTR,chrXIII:619721-619858,+,none,chrXIII,619721,619858,137
YMR180C,id002,five_prime_UTR,chrXIII:623213-623250,-,none,chrXIII,623213,623250,37
YMR181C,id001,five_prime_UTR,chrXIII:624080-625077,-,none,chrXIII,624080,625077,997
YMR182C,id001,five_prime_UTR,chrXIII:625167-625311,-,none,chrXIII,625167,625311,144
YMR182W-A,id003,five_prime_UTR,chrXIII:624184-625811,+,none,chrXIII,624184,625811,1627
YMR183C,id005,five_prime_UTR,chrXIII:627808-627898,-,none,chrXIII,627808,627898,90
YMR184W,id002,five_prime_UTR,chrXIII:628052-628189,+,none,chrXIII,628052,628189,137
YMR185W,id001,five_prime_UTR,chrXIII:629003-629025,+,none,chrXIII,629003,629025,22
YMR186W,id001,five_prime_UTR,chrXIII:632216-632355,+,none,chrXIII,632216,632355,139
YMR187C,id001,five_prime_UTR,chrXIII:635984-636300,-,none,chrXIII,635984,636300,316
YMR188C,id003,five_prime_UTR,chrXIII:637004-637116,-,none,chrXIII,637004,637116,112
YMR189W,id001,five_prime_UTR,chrXIII:637310-637500,+,none,chrXIII,637310,637500,190
YMR190C,id001,five_prime_UTR,chrXIII:645258-645429,-,none,chrXIII,645258,645429,171
YMR192W,id001,five_prime_UTR,chrXIII:647025-647118,+,none,chrXIII,647025,647118,93
YMR193W,id002,five_prime_UTR,chrXIII:649776-650036,+,none,chrXIII,649776,650036,260
YMR194C-A,id001,five_prime_UTR,chrXIII:653136-653365,-,none,chrXIII,653136,653365,229
YMR194C-B,id001,five_prime_UTR,chrXIII:652887-653089,-,none,chrXIII,652887,653089,202
YMR194W,id001,five_prime_UTR,chrXIII:650622-651145,+,none,chrXIII,650622,651145,523
YMR195W,id001,five_prime_UTR,chrXIII:653942-654034,+,none,chrXIII,653942,654034,92
YMR196W,id001,five_prime_UTR,chrXIII:654938-655076,+,none,chrXIII,654938,655076,138
YMR197C,id004,five_prime_UTR,chrXIII:659198-659255,-,none,chrXIII,659198,659255,57
YMR198W,id004,five_prime_UTR,chrXIII:659459-659745,+,none,chrXIII,659459,659745,286
YMR199W,id001,five_prime_UTR,chrXIII:662431-662644,+,none,chrXIII,662431,662644,213
YMR200W,id001,five_prime_UTR,chrXIII:664594-664752,+,none,chrXIII,664594,664752,158
YMR201C,id001,five_prime_UTR,chrXIII:667044-667298,-,none,chrXIII,667044,667298,254
YMR202W,id001,five_prime_UTR,chrXIII:667466-667537,+,none,chrXIII,667466,667537,71
YMR203W,id001,five_prime_UTR,chrXIII:668427-668492,+,none,chrXIII,668427,668492,65
YMR204C,id001,five_prime_UTR,chrXIII:671325-671370,-,none,chrXIII,671325,671370,45
YMR205C,id001,five_prime_UTR,chrXIII:674766-674924,-,none,chrXIII,674766,674924,158
YMR206W,id001,five_prime_UTR,chrXIII:675742-675896,+,none,chrXIII,675742,675896,154
YMR208W,id001,five_prime_UTR,chrXIII:684193-684467,+,none,chrXIII,684193,684467,274
YMR209C,id004,five_prime_UTR,chrXIII:687284-687318,-,none,chrXIII,687284,687318,34
YMR210W,id002,five_prime_UTR,chrXIII:687457-687516,+,none,chrXIII,687457,687516,59
YMR211W,id005,five_prime_UTR,chrXIII:689029-689083,+,none,chrXIII,689029,689083,54
YMR212C,id001,five_prime_UTR,chrXIII:693043-693210,-,none,chrXIII,693043,693210,167
YMR213W,id001,five_prime_UTR,chrXIII:693088-693381,+,none,chrXIII,693088,693381,293
YMR214W,id001,five_prime_UTR,chrXIII:695320-695350,+,none,chrXIII,695320,695350,30
YMR215W,id001,five_prime_UTR,chrXIII:696718-696796,+,none,chrXIII,696718,696796,78
YMR216C,id001,five_prime_UTR,chrXIII:701039-701217,-,none,chrXIII,701039,701217,178
YMR217W,id003,five_prime_UTR,chrXIII:701664-701790,+,none,chrXIII,701664,701790,126
YMR218C,id001,five_prime_UTR,chrXIII:706887-706932,-,none,chrXIII,706887,706932,45
YMR220W,id001,five_prime_UTR,chrXIII:712239-712316,+,none,chrXIII,712239,712316,77
YMR221C,id001,five_prime_UTR,chrXIII:715445-715484,-,none,chrXIII,715445,715484,39
YMR222C,id001,five_prime_UTR,chrXIII:716309-716407,-,none,chrXIII,716309,716407,98
YMR223W,id002,five_prime_UTR,chrXIII:716495-716715,+,none,chrXIII,716495,716715,220
YMR224C,id002,five_prime_UTR,chrXIII:720653-720703,-,none,chrXIII,720653,720703,50
YMR225C,id002,five_prime_UTR,chrXIII:721403-721438,-,none,chrXIII,721403,721438,35
YMR226C,id001,five_prime_UTR,chrXIII:722396-723328,-,none,chrXIII,722396,723328,932
YMR227C,id001,five_prime_UTR,chrXIII:724385-724444,-,none,chrXIII,724385,724444,59
YMR228W,id002,five_prime_UTR,chrXIII:724582-724626,+,none,chrXIII,724582,724626,44
YMR230W,id001,five_prime_UTR,chrXIII:732361-732414,+,none,chrXIII,732361,732414,53
YMR231W,id001,five_prime_UTR,chrXIII:733493-733545,+,none,chrXIII,733493,733545,52
YMR233W,id001,five_prime_UTR,chrXIII:739128-739185,+,none,chrXIII,739128,739185,57
YMR234W,id001,five_prime_UTR,chrXIII:740151-740266,+,none,chrXIII,740151,740266,115
YMR235C,id002,five_prime_UTR,chrXIII:742735-742779,-,none,chrXIII,742735,742779,44
YMR236W,id001,five_prime_UTR,chrXIII:742951-742971,+,none,chrXIII,742951,742971,20
YMR237W,id001,five_prime_UTR,chrXIII:743641-743749,+,none,chrXIII,743641,743749,108
YMR238W,id001,five_prime_UTR,chrXIII:745873-746353,+,none,chrXIII,745873,746353,480
YMR239C,id002,five_prime_UTR,chrXIII:749677-749770,-,none,chrXIII,749677,749770,93
YMR240C,id001,five_prime_UTR,chrXIII:751240-751652,-,none,chrXIII,751240,751652,412
YMR241W,id001,five_prime_UTR,chrXIII:751734-751961,+,none,chrXIII,751734,751961,227
YMR242C,id001,five_prime_UTR,chrXIII:754220-754483,-,none,chrXIII,754220,754483,263
YMR243C,id001,five_prime_UTR,chrXIII:756166-758328,-,none,chrXIII,756166,758328,2162
YMR244C-A,id002,five_prime_UTR,chrXIII:758831-759349,-,none,chrXIII,758831,759349,518
YMR246W,id001,five_prime_UTR,chrXIII:759199-759807,+,none,chrXIII,759199,759807,608
YMR250W,id001,five_prime_UTR,chrXIII:770762-770801,+,none,chrXIII,770762,770801,39
YMR251W-A,id001,five_prime_UTR,chrXIII:773304-774752,+,none,chrXIII,773304,774752,1448
YMR252C,id001,five_prime_UTR,chrXIII:775719-777148,-,none,chrXIII,775719,777148,1429
YMR253C,id001,five_prime_UTR,chrXIII:777190-777241,-,none,chrXIII,777190,777241,51
YMR255W,id001,five_prime_UTR,chrXIII:777568-778001,+,none,chrXIII,777568,778001,433
YMR256C,id002,five_prime_UTR,chrXIII:779127-779183,-,none,chrXIII,779127,779183,56
YMR257C,id004,five_prime_UTR,chrXIII:782031-782419,-,none,chrXIII,782031,782419,388
YMR258C,id003,five_prime_UTR,chrXIII:784281-784348,-,none,chrXIII,784281,784348,67
YMR259C,id001,five_prime_UTR,chrXIII:788883-788942,-,none,chrXIII,788883,788942,59
YMR260C,id002,five_prime_UTR,chrXIII:789839-789864,-,none,chrXIII,789839,789864,25
YMR261C,id002,five_prime_UTR,chrXIII:793369-793539,-,none,chrXIII,793369,793539,170
YMR262W,id001,five_prime_UTR,chrXIII:793668-793726,+,none,chrXIII,793668,793726,58
YMR263W,id005,five_prime_UTR,chrXIII:794869-794919,+,none,chrXIII,794869,794919,50
YMR264W,id004,five_prime_UTR,chrXIII:795756-795805,+,none,chrXIII,795756,795805,49
YMR265C,id001,five_prime_UTR,chrXIII:797925-798359,-,none,chrXIII,797925,798359,434
YMR267W,id003,five_prime_UTR,chrXIII:801658-801772,+,none,chrXIII,801658,801772,114
YMR268C,id002,five_prime_UTR,chrXIII:804222-804264,-,none,chrXIII,804222,804264,42
YMR269W,id001,five_prime_UTR,chrXIII:804214-804456,+,none,chrXIII,804214,804456,242
YMR270C,id001,five_prime_UTR,chrXIII:806423-806564,-,none,chrXIII,806423,806564,141
YMR271C,id001,five_prime_UTR,chrXIII:807548-808112,-,none,chrXIII,807548,808112,564
YMR272C,id001,five_prime_UTR,chrXIII:810777-810888,-,none,chrXIII,810777,810888,111
YMR273C,id001,five_prime_UTR,chrXIII:813980-814168,-,none,chrXIII,813980,814168,188
YMR274C,id001,five_prime_UTR,chrXIII:815311-815745,-,none,chrXIII,815311,815745,434
YMR275C,id002,five_prime_UTR,chrXIII:818581-818632,-,none,chrXIII,818581,818632,51
YMR276W,id002,five_prime_UTR,chrXIII:818771-818827,+,none,chrXIII,818771,818827,56
YMR277W,id001,five_prime_UTR,chrXIII:820120-820256,+,none,chrXIII,820120,820256,136
YMR278W,id002,five_prime_UTR,chrXIII:822723-822763,+,none,chrXIII,822723,822763,40
YMR279C,id001,five_prime_UTR,chrXIII:826351-826659,-,none,chrXIII,826351,826659,308
YMR280C,id001,five_prime_UTR,chrXIII:831329-831411,-,none,chrXIII,831329,831411,82
YMR281W,id001,five_prime_UTR,chrXIII:832221-832339,+,none,chrXIII,832221,832339,118
YMR282C,id001,five_prime_UTR,chrXIII:835098-835156,-,none,chrXIII,835098,835156,58
YMR284W,id001,five_prime_UTR,chrXIII:838135-838187,+,none,chrXIII,838135,838187,52
YMR285C,id001,five_prime_UTR,chrXIII:841691-841758,-,none,chrXIII,841691,841758,67
YMR286W,id003,five_prime_UTR,chrXIII:841911-841942,+,none,chrXIII,841911,841942,31
YMR287C,id001,five_prime_UTR,chrXIII:845345-845420,-,none,chrXIII,845345,845420,75
YMR288W,id001,five_prime_UTR,chrXIII:845527-845571,+,none,chrXIII,845527,845571,44
YMR289W,id001,five_prime_UTR,chrXIII:848655-848685,+,none,chrXIII,848655,848685,30
YMR290C,id001,five_prime_UTR,chrXIII:851591-851665,-,none,chrXIII,851591,851665,74
YMR291W,id001,five_prime_UTR,chrXIII:852386-852630,+,none,chrXIII,852386,852630,244
YMR292W,id001,five_prime_UTR,chrXIII:854553-854795,+,none,chrXIII,854553,854795,242
YMR293C,id001,five_prime_UTR,chrXIII:856793-856925,-,none,chrXIII,856793,856925,132
YMR294W,id001,five_prime_UTR,chrXIII:856922-856966,+,none,chrXIII,856922,856966,44
YMR295C,id002,five_prime_UTR,chrXIII:858890-858956,-,none,chrXIII,858890,858956,66
YMR296C,id003,five_prime_UTR,chrXIII:860891-861107,-,none,chrXIII,860891,861107,216
YMR297W,id003,five_prime_UTR,chrXIII:861845-861922,+,none,chrXIII,861845,861922,77
YMR298W,id005,five_prime_UTR,chrXIII:863754-863819,+,none,chrXIII,863754,863819,65
YMR299C,id002,five_prime_UTR,chrXIII:865350-865401,-,none,chrXIII,865350,865401,51
YMR300C,id001,five_prime_UTR,chrXIII:867091-867383,-,none,chrXIII,867091,867383,292
YMR301C,id001,five_prime_UTR,chrXIII:869627-869708,-,none,chrXIII,869627,869708,81
YMR302C,id001,five_prime_UTR,chrXIII:872625-872700,-,none,chrXIII,872625,872700,75
YMR303C,id001,five_prime_UTR,chrXIII:874337-874399,-,none,chrXIII,874337,874399,62
YMR304C-A,id001,five_prime_UTR,chrXIII:879130-879405,-,none,chrXIII,879130,879405,275
YMR305C,id001,five_prime_UTR,chrXIII:880232-880477,-,none,chrXIII,880232,880477,245
YMR307W,id001,five_prime_UTR,chrXIII:886906-887003,+,none,chrXIII,886906,887003,97
YMR308C,id001,five_prime_UTR,chrXIII:892221-892391,-,none,chrXIII,892221,892391,170
YMR309C,id001,five_prime_UTR,chrXIII:895426-895515,-,none,chrXIII,895426,895515,89
YMR310C,id002,five_prime_UTR,chrXIII:896669-896730,-,none,chrXIII,896669,896730,61
YMR311C,id003,five_prime_UTR,chrXIII:897603-897676,-,none,chrXIII,897603,897676,73
YMR312W,id001,five_prime_UTR,chrXIII:898381-898405,+,none,chrXIII,898381,898405,24
YMR313C,id005,five_prime_UTR,chrXIII:901307-901365,-,none,chrXIII,901307,901365,58
YMR314W,id003,five_prime_UTR,chrXIII:901620-901709,+,none,chrXIII,901620,901709,89
YMR315W,id001,five_prime_UTR,chrXIII:902678-902800,+,none,chrXIII,902678,902800,122
YMR316C-B,id001,five_prime_UTR,chrXIII:907629-908552,-,none,chrXIII,907629,908552,923
YMR316W,id001,five_prime_UTR,chrXIII:904483-904825,+,none,chrXIII,904483,904825,342
YMR318C,id002,five_prime_UTR,chrXIII:912143-912323,-,none,chrXIII,912143,912323,180
YMR319C,id004,five_prime_UTR,chrXIII:914538-914714,-,none,chrXIII,914538,914714,176
YMR320W,id001,five_prime_UTR,chrXIII:915443-916746,+,none,chrXIII,915443,916746,1303
YNL001W,id002,five_prime_UTR,chrXIV:627373-627456,+,none,chrXIV,627373,627456,83
YNL002C,id003,five_prime_UTR,chrXIV:627142-627190,-,none,chrXIV,627142,627190,48
YNL003C,id001,five_prime_UTR,chrXIV:625829-625870,-,none,chrXIV,625829,625870,41
YNL004W,id001,five_prime_UTR,chrXIV:622883-622915,+,none,chrXIV,622883,622915,32
YNL005C,id001,five_prime_UTR,chrXIV:622428-622957,-,none,chrXIV,622428,622957,529
YNL006W,id001,five_prime_UTR,chrXIV:619997-620067,+,none,chrXIV,619997,620067,70
YNL007C,id002,five_prime_UTR,chrXIV:619565-619706,-,none,chrXIV,619565,619706,141
YNL008C,id001,five_prime_UTR,chrXIV:618241-618289,-,none,chrXIV,618241,618289,48
YNL009W,id001,five_prime_UTR,chrXIV:614712-614821,+,none,chrXIV,614712,614821,109
YNL010W,id003,five_prime_UTR,chrXIV:613587-613635,+,none,chrXIV,613587,613635,48
YNL011C,id001,five_prime_UTR,chrXIV:613170-613431,-,none,chrXIV,613170,613431,261
YNL015W,id001,five_prime_UTR,chrXIV:605349-605384,+,none,chrXIV,605349,605384,35
YNL016W,id005,five_prime_UTR,chrXIV:602821-602907,+,none,chrXIV,602821,602907,86
YNL020C,id001,five_prime_UTR,chrXIV:597539-597667,-,none,chrXIV,597539,597667,128
YNL021W,id001,five_prime_UTR,chrXIV:593157-593227,+,none,chrXIV,593157,593227,70
YNL022C,id001,five_prime_UTR,chrXIV:592899-592936,-,none,chrXIV,592899,592936,37
YNL023C,id001,five_prime_UTR,chrXIV:591160-591209,-,none,chrXIV,591160,591209,49
YNL024C,id002,five_prime_UTR,chrXIV:587847-587951,-,none,chrXIV,587847,587951,104
YNL024C-A,id002,five_prime_UTR,chrXIV:586820-586902,-,none,chrXIV,586820,586902,82
YNL025C,id001,five_prime_UTR,chrXIV:585291-585318,-,none,chrXIV,585291,585318,27
YNL026W,id010,five_prime_UTR,chrXIV:581864-581920,+,none,chrXIV,581864,581920,56
YNL027W,id001,five_prime_UTR,chrXIV:579475-579580,+,none,chrXIV,579475,579580,105
YNL029C,id002,five_prime_UTR,chrXIV:578773-578850,-,none,chrXIV,578773,578850,77
YNL030W,id001,five_prime_UTR,chrXIV:575466-576727,+,none,chrXIV,575466,576727,1261
YNL031C,id001,five_prime_UTR,chrXIV:576050-577114,-,none,chrXIV,576050,577114,1064
YNL032W,id001,five_prime_UTR,chrXIV:574366-574506,+,none,chrXIV,574366,574506,140
YNL033W,id001,five_prime_UTR,chrXIV:572975-572999,+,none,chrXIV,572975,572999,24
YNL035C,id001,five_prime_UTR,chrXIV:569691-569772,-,none,chrXIV,569691,569772,81
YNL036W,id001,five_prime_UTR,chrXIV:559319-559814,+,none,chrXIV,559319,559814,495
