gene_name,gene_id,feature_type,range,strand,repeat_mask,chromosome,start,end,feature_length
YNL274C,id006,three_prime_UTR,chrXIV:120953-121118,-,none,chrXIV,120953,121118,165
YNL275W,id001,three_prime_UTR,chrXIV:120998-121087,+,none,chrXIV,120998,121087,89
YNL276C,id001,three_prime_UTR,chrXIV:117069-118431,-,none,chrXIV,117069,118431,1362
YNL277W,id009,three_prime_UTR,chrXIV:118809-118929,+,none,chrXIV,118809,118929,120
YNL277W-A,id002,three_prime_UTR,chrXIV:116867-117185,+,none,chrXIV,116867,117185,318
YNL278W,id001,three_prime_UTR,chrXIV:116453-116650,+,none,chrXIV,116453,116650,197
YNL280C,id004,three_prime_UTR,chrXIV:108990-109095,-,none,chrXIV,108990,109095,105
YNL281W,id002,three_prime_UTR,chrXIV:108928-109088,+,none,chrXIV,108928,109088,160
YNL282W,id001,three_prime_UTR,chrXIV:108274-108341,+,none,chrXIV,108274,108341,67
YNL283C,id002,three_prime_UTR,chrXIV:105066-105184,-,none,chrXIV,105066,105184,118
YNL286W,id001,three_prime_UTR,chrXIV:96080-96168,+,none,chrXIV,96080,96168,88
YNL287W,id004,three_prime_UTR,chrXIV:94801-95033,+,none,chrXIV,94801,95033,232
YNL288W,id001,three_prime_UTR,chrXIV:91424-91597,+,none,chrXIV,91424,91597,173
YNL289W,id001,three_prime_UTR,chrXIV:88736-88867,+,none,chrXIV,88736,88867,131
YNL290W,id002,three_prime_UTR,chrXIV:87240-87366,+,none,chrXIV,87240,87366,126
YNL291C,id001,three_prime_UTR,chrXIV:84011-84169,-,none,chrXIV,84011,84169,158
YNL292W,id002,three_prime_UTR,chrXIV:84017-84128,+,none,chrXIV,84017,84128,111
YNL293W,id001,three_prime_UTR,chrXIV:82541-82637,+,none,chrXIV,82541,82637,96
YNL294C,id006,three_prime_UTR,chrXIV:78505-78659,-,none,chrXIV,78505,78659,154
YNL295W,id006,three_prime_UTR,chrXIV:78520-78657,+,none,chrXIV,78520,78657,137
YNL298W,id001,three_prime_UTR,chrXIV:71443-71549,+,none,chrXIV,71443,71549,106
YNL299W,id002,three_prime_UTR,chrXIV:68445-68509,+,none,chrXIV,68445,68509,64
YNL300W,id001,three_prime_UTR,chrXIV:66052-66291,+,none,chrXIV,66052,66291,239
YNL301C,id001,three_prime_UTR,chrXIV:63405-63570,-,none,chrXIV,63405,63570,165
YNL302C,id003,three_prime_UTR,chrXIV:61801-61958,-,none,chrXIV,61801,61958,157
YNL304W,id003,three_prime_UTR,chrXIV:61550-61681,+,none,chrXIV,61550,61681,131
YNL305C,id001,three_prime_UTR,chrXIV:58815-58898,-,none,chrXIV,58815,58898,83
YNL306W,id001,three_prime_UTR,chrXIV:58808-58890,+,none,chrXIV,58808,58890,82
YNL307C,id002,three_prime_UTR,chrXIV:56105-56446,-,none,chrXIV,56105,56446,341
YNL308C,id002,three_prime_UTR,chrXIV:53982-54122,-,none,chrXIV,53982,54122,140
YNL309W,id002,three_prime_UTR,chrXIV:53924-54158,+,none,chrXIV,53924,54158,234
YNL310C,id002,three_prime_UTR,chrXIV:51711-51907,-,none,chrXIV,51711,51907,196
YNL311C,id002,three_prime_UTR,chrXIV:49338-49397,-,none,chrXIV,49338,49397,59
YNL312W,id001,three_prime_UTR,chrXIV:49216-49410,+,none,chrXIV,49216,49410,194
YNL313C,id002,three_prime_UTR,chrXIV:45226-45308,-,none,chrXIV,45226,45308,82
YNL314W,id003,three_prime_UTR,chrXIV:45214-45317,+,none,chrXIV,45214,45317,103
YNL315C,id001,three_prime_UTR,chrXIV:43219-43324,-,none,chrXIV,43219,43324,105
YNL316C,id002,three_prime_UTR,chrXIV:41991-42071,-,none,chrXIV,41991,42071,80
YNL317W,id002,three_prime_UTR,chrXIV:42016-42226,+,none,chrXIV,42016,42226,210
YNL320W,id001,three_prime_UTR,chrXIV:38554-38691,+,none,chrXIV,38554,38691,137
YNL321W,id001,three_prime_UTR,chrXIV:37422-37552,+,none,chrXIV,37422,37552,130
YNL322C,id001,three_prime_UTR,chrXIV:32720-33294,-,none,chrXIV,32720,33294,574
YNL323W,id001,three_prime_UTR,chrXIV:33188-33379,+,none,chrXIV,33188,33379,191
YNL325C,id002,three_prime_UTR,chrXIV:28681-28739,-,none,chrXIV,28681,28739,58
YNL326C,id001,three_prime_UTR,chrXIV:27167-27337,-,none,chrXIV,27167,27337,170
YNL327W,id001,three_prime_UTR,chrXIV:27173-27291,+,none,chrXIV,27173,27291,118
YNL328C,id003,three_prime_UTR,chrXIV:22302-22834,-,none,chrXIV,22302,22834,532
YNL329C,id001,three_prime_UTR,chrXIV:19485-19541,-,none,chrXIV,19485,19541,56
YNL330C,id002,three_prime_UTR,chrXIV:17741-18001,-,none,chrXIV,17741,18001,260
YNL331C,id002,three_prime_UTR,chrXIV:15904-16118,-,none,chrXIV,15904,16118,214
YNR001C,id001,three_prime_UTR,chrXIV:629432-629622,-,none,chrXIV,629432,629622,190
YNR001W-A,id001,three_prime_UTR,chrXIV:631481-631806,+,none,chrXIV,631481,631806,325
YNR002C,id027,three_prime_UTR,chrXIV:632860-633008,-,none,chrXIV,632860,633008,148
YNR003C,id002,three_prime_UTR,chrXIV:633874-634344,-,none,chrXIV,633874,634344,470
YNR004W,id003,three_prime_UTR,chrXIV:636383-636782,+,none,chrXIV,636383,636782,399
YNR006W,id001,three_prime_UTR,chrXIV:638854-639001,+,none,chrXIV,638854,639001,147
YNR007C,id003,three_prime_UTR,chrXIV:638879-639182,-,none,chrXIV,638879,639182,303
YNR008W,id002,three_prime_UTR,chrXIV:642381-642630,+,none,chrXIV,642381,642630,249
YNR009W,id001,three_prime_UTR,chrXIV:643439-643520,+,none,chrXIV,643439,643520,81
YNR010W,id001,three_prime_UTR,chrXIV:644193-644271,+,none,chrXIV,644193,644271,78
YNR011C,id006,three_prime_UTR,chrXIV:644163-644320,-,none,chrXIV,644163,644320,157
YNR012W,id002,three_prime_UTR,chrXIV:648937-649016,+,none,chrXIV,648937,649016,79
YNR013C,id001,three_prime_UTR,chrXIV:648930-649028,-,none,chrXIV,648930,649028,98
YNR014W,id003,three_prime_UTR,chrXIV:653103-653272,+,none,chrXIV,653103,653272,169
YNR015W,id003,three_prime_UTR,chrXIV:654541-654641,+,none,chrXIV,654541,654641,100
YNR017W,id002,three_prime_UTR,chrXIV:663581-663825,+,none,chrXIV,663581,663825,244
YNR018W,id001,three_prime_UTR,chrXIV:664944-665070,+,none,chrXIV,664944,665070,126
YNR021W,id003,three_prime_UTR,chrXIV:669591-669845,+,none,chrXIV,669591,669845,254
YNR022C,id003,three_prime_UTR,chrXIV:669669-669774,-,none,chrXIV,669669,669774,105
YNR023W,id001,three_prime_UTR,chrXIV:672118-672230,+,none,chrXIV,672118,672230,112
YNR024W,id002,three_prime_UTR,chrXIV:672969-673164,+,none,chrXIV,672969,673164,195
YNR026C,id001,three_prime_UTR,chrXIV:672938-673274,-,none,chrXIV,672938,673274,336
YNR027W,id001,three_prime_UTR,chrXIV:675876-676137,+,none,chrXIV,675876,676137,261
YNR028W,id002,three_prime_UTR,chrXIV:677103-677255,+,none,chrXIV,677103,677255,152
YNR029C,id004,three_prime_UTR,chrXIV:677015-677199,-,none,chrXIV,677015,677199,184
YNR030W,id002,three_prime_UTR,chrXIV:680454-680691,+,none,chrXIV,680454,680691,237
YNR032C-A,id002,three_prime_UTR,chrXIV:686576-687243,-,none,chrXIV,686576,687243,667
YNR032W,id002,three_prime_UTR,chrXIV:687116-687253,+,none,chrXIV,687116,687253,137
YNR033W,id001,three_prime_UTR,chrXIV:689998-690062,+,none,chrXIV,689998,690062,64
YNR034W,id002,three_prime_UTR,chrXIV:691286-691554,+,none,chrXIV,691286,691554,268
YNR034W-A,id001,three_prime_UTR,chrXIV:692857-692960,+,none,chrXIV,692857,692960,103
YNR035C,id002,three_prime_UTR,chrXIV:692857-693019,-,none,chrXIV,692857,693019,162
YNR036C,id002,three_prime_UTR,chrXIV:694120-694361,-,none,chrXIV,694120,694361,241
YNR037C,id003,three_prime_UTR,chrXIV:694868-695052,-,none,chrXIV,694868,695052,184
YNR038W,id001,three_prime_UTR,chrXIV:697484-697632,+,none,chrXIV,697484,697632,148
YNR039C,id001,three_prime_UTR,chrXIV:697543-697614,-,none,chrXIV,697543,697614,71
YNR040W,id005,three_prime_UTR,chrXIV:700460-700618,+,none,chrXIV,700460,700618,158
YNR041C,id001,three_prime_UTR,chrXIV:700499-700541,-,none,chrXIV,700499,700541,42
YNR042W,id001,three_prime_UTR,chrXIV:701666-701752,+,none,chrXIV,701666,701752,86
YNR043W,id003,three_prime_UTR,chrXIV:703085-703609,+,none,chrXIV,703085,703609,524
YNR044W,id001,three_prime_UTR,chrXIV:705876-705945,+,none,chrXIV,705876,705945,69
YNR045W,id003,three_prime_UTR,chrXIV:707608-707715,+,none,chrXIV,707608,707715,107
YNR046W,id002,three_prime_UTR,chrXIV:708195-708337,+,none,chrXIV,708195,708337,142
YNR047W,id001,three_prime_UTR,chrXIV:711204-711463,+,none,chrXIV,711204,711463,259
YNR048W,id002,three_prime_UTR,chrXIV:712811-713048,+,none,chrXIV,712811,713048,237
YNR049C,id001,three_prime_UTR,chrXIV:712924-713023,-,none,chrXIV,712924,713023,99
YNR050C,id002,three_prime_UTR,chrXIV:714014-714048,-,none,chrXIV,714014,714048,34
YNR051C,id002,three_prime_UTR,chrXIV:716325-716780,-,none,chrXIV,716325,716780,455
YNR052C,id002,three_prime_UTR,chrXIV:719267-719346,-,none,chrXIV,719267,719346,79
YNR053C,id002,three_prime_UTR,chrXIV:720890-721120,-,none,chrXIV,720890,721120,230
YNR054C,id003,three_prime_UTR,chrXIV:723146-723356,-,none,chrXIV,723146,723356,210
YNR055C,id003,three_prime_UTR,chrXIV:728210-728426,-,none,chrXIV,728210,728426,216
YNR056C,id001,three_prime_UTR,chrXIV:731494-731618,-,none,chrXIV,731494,731618,124
YNR057C,id003,three_prime_UTR,chrXIV:733267-733356,-,none,chrXIV,733267,733356,89
YNR059W,id005,three_prime_UTR,chrXIV:738545-738641,+,none,chrXIV,738545,738641,96
YNR061C,id002,three_prime_UTR,chrXIV:742488-742881,-,none,chrXIV,742488,742881,393
YNR064C,id008,three_prime_UTR,chrXIV:748907-749136,-,none,chrXIV,748907,749136,229
YNR067C,id002,three_prime_UTR,chrXIV:755648-755746,-,none,chrXIV,755648,755746,98
YNR068C,id001,three_prime_UTR,chrXIV:759809-760067,-,none,chrXIV,759809,760067,258
YNR071C,id001,three_prime_UTR,chrXIV:770310-770440,-,none,chrXIV,770310,770440,130
YNR073C,id001,three_prime_UTR,chrXIV:774660-774792,-,none,chrXIV,774660,774792,132
YNR074C,id001,three_prime_UTR,chrXIV:777519-777602,-,none,chrXIV,777519,777602,83
YNR076W,id002,three_prime_UTR,chrXIV:782280-782416,+,none,chrXIV,782280,782416,136
YOL001W,id002,three_prime_UTR,chrXV:326130-326268,+,none,chrXV,326130,326268,138
YOL002C,id002,three_prime_UTR,chrXV:323348-323411,-,none,chrXV,323348,323411,63
YOL003C,id002,three_prime_UTR,chrXV:321678-321858,-,none,chrXV,321678,321858,180
YOL005C,id001,three_prime_UTR,chrXV:315758-315813,-,none,chrXV,315758,315813,55
YOL006C,id001,three_prime_UTR,chrXV:312921-313078,-,none,chrXV,312921,313078,157
YOL007C,id006,three_prime_UTR,chrXV:310856-311342,-,none,chrXV,310856,311342,486
YOL008W,id001,three_prime_UTR,chrXV:310935-311088,+,none,chrXV,310935,311088,153
YOL009C,id001,three_prime_UTR,chrXV:309265-309324,-,none,chrXV,309265,309324,59
YOL010W,id002,three_prime_UTR,chrXV:309041-309251,+,none,chrXV,309041,309251,210
YOL011W,id001,three_prime_UTR,chrXV:307409-307689,+,none,chrXV,307409,307689,280
YOL012C,id001,three_prime_UTR,chrXV:303419-303579,-,none,chrXV,303419,303579,160
YOL013C,id003,three_prime_UTR,chrXV:301265-301380,-,none,chrXV,301265,301380,115
YOL014W,id003,three_prime_UTR,chrXV:300067-300652,+,none,chrXV,300067,300652,585
YOL015W,id001,three_prime_UTR,chrXV:298838-298975,+,none,chrXV,298838,298975,137
YOL016C,id002,three_prime_UTR,chrXV:294631-294777,-,none,chrXV,294631,294777,146
YOL017W,id002,three_prime_UTR,chrXV:294673-294787,+,none,chrXV,294673,294787,114
YOL018C,id001,three_prime_UTR,chrXV:290682-290881,-,none,chrXV,290682,290881,199
YOL019W,id003,three_prime_UTR,chrXV:290553-290774,+,none,chrXV,290553,290774,221
YOL020W,id002,three_prime_UTR,chrXV:287950-288085,+,none,chrXV,287950,288085,135
YOL021C,id002,three_prime_UTR,chrXV:282312-282421,-,none,chrXV,282312,282421,109
YOL022C,id002,three_prime_UTR,chrXV:280102-280272,-,none,chrXV,280102,280272,170
YOL023W,id002,three_prime_UTR,chrXV:280086-280240,+,none,chrXV,280086,280240,154
YOL024W,id001,three_prime_UTR,chrXV:277604-277647,+,none,chrXV,277604,277647,43
YOL025W,id002,three_prime_UTR,chrXV:276939-277017,+,none,chrXV,276939,277017,78
YOL026C,id001,three_prime_UTR,chrXV:273711-274012,-,none,chrXV,273711,274012,301
YOL027C,id001,three_prime_UTR,chrXV:271806-272003,-,none,chrXV,271806,272003,197
YOL028C,id001,three_prime_UTR,chrXV:269936-270633,-,none,chrXV,269936,270633,697
YOL029C,id002,three_prime_UTR,chrXV:269808-269815,-,none,chrXV,269808,269815,7
YOL030W,id001,three_prime_UTR,chrXV:269641-269797,+,none,chrXV,269641,269797,156
YOL031C,id001,three_prime_UTR,chrXV:266148-266264,-,none,chrXV,266148,266264,116
YOL032W,id002,three_prime_UTR,chrXV:266169-266254,+,none,chrXV,266169,266254,85
YOL033W,id003,three_prime_UTR,chrXV:265085-265205,+,none,chrXV,265085,265205,120
YOL034W,id002,three_prime_UTR,chrXV:263204-263282,+,none,chrXV,263204,263282,78
YOL036W,id001,three_prime_UTR,chrXV:259030-259170,+,none,chrXV,259030,259170,140
YOL037C,id001,three_prime_UTR,chrXV:256626-256666,-,none,chrXV,256626,256666,40
YOL038C-A,id001,three_prime_UTR,chrXV:254743-254926,-,none,chrXV,254743,254926,183
YOL038W,id003,three_prime_UTR,chrXV:256101-256673,+,none,chrXV,256101,256673,572
YOL039W,id007,three_prime_UTR,chrXV:254617-254811,+,none,chrXV,254617,254811,194
YOL040C,id002,three_prime_UTR,chrXV:252811-253149,-,none,chrXV,252811,253149,338
YOL041C,id002,three_prime_UTR,chrXV:251061-251267,-,none,chrXV,251061,251267,206
YOL042W,id002,three_prime_UTR,chrXV:250916-251136,+,none,chrXV,250916,251136,220
YOL043C,id003,three_prime_UTR,chrXV:248291-248392,-,none,chrXV,248291,248392,101
YOL044W,id002,three_prime_UTR,chrXV:248301-248381,+,none,chrXV,248301,248381,80
YOL048C,id007,three_prime_UTR,chrXV:240073-240204,-,none,chrXV,240073,240204,131
YOL049W,id002,three_prime_UTR,chrXV:240094-240217,+,none,chrXV,240094,240217,123
YOL050C,id001,three_prime_UTR,chrXV:237744-237882,-,none,chrXV,237744,237882,138
YOL052C,id001,three_prime_UTR,chrXV:232316-232446,-,none,chrXV,232316,232446,130
YOL052C-A,id011,three_prime_UTR,chrXV:231294-231570,-,none,chrXV,231294,231570,276
YOL053W,id002,three_prime_UTR,chrXV:231272-231318,+,none,chrXV,231272,231318,46
YOL054W,id003,three_prime_UTR,chrXV:229834-230004,+,none,chrXV,229834,230004,170
YOL055C,id001,three_prime_UTR,chrXV:224361-224420,-,none,chrXV,224361,224420,59
YOL056W,id001,three_prime_UTR,chrXV:224179-224349,+,none,chrXV,224179,224349,170
YOL057W,id001,three_prime_UTR,chrXV:222902-223098,+,none,chrXV,222902,223098,196
YOL058W,id020,three_prime_UTR,chrXV:220473-220636,+,none,chrXV,220473,220636,163
YOL059W,id002,three_prime_UTR,chrXV:218448-218729,+,none,chrXV,218448,218729,281
YOL060C,id001,three_prime_UTR,chrXV:213733-214017,-,none,chrXV,213733,214017,284
YOL061W,id001,three_prime_UTR,chrXV:213734-213943,+,none,chrXV,213734,213943,209
YOL062C,id007,three_prime_UTR,chrXV:210435-210520,-,none,chrXV,210435,210520,85
YOL063C,id003,three_prime_UTR,chrXV:207344-207392,-,none,chrXV,207344,207392,48
YOL064C,id001,three_prime_UTR,chrXV:205996-206103,-,none,chrXV,205996,206103,107
YOL065C,id003,three_prime_UTR,chrXV:204589-204731,-,none,chrXV,204589,204731,142
YOL066C,id001,three_prime_UTR,chrXV:202632-202696,-,none,chrXV,202632,202696,64
YOL067C,id002,three_prime_UTR,chrXV:200938-201985,-,none,chrXV,200938,201985,1047
YOL068C,id001,three_prime_UTR,chrXV:200363-200368,-,none,chrXV,200363,200368,5
YOL069W,id001,three_prime_UTR,chrXV:200297-200463,+,none,chrXV,200297,200463,166
YOL070C,id001,three_prime_UTR,chrXV:197008-197220,-,none,chrXV,197008,197220,212
YOL071W,id002,three_prime_UTR,chrXV:196995-197119,+,none,chrXV,196995,197119,124
YOL072W,id001,three_prime_UTR,chrXV:196337-196471,+,none,chrXV,196337,196471,134
YOL073C,id001,three_prime_UTR,chrXV:193743-193832,-,none,chrXV,193743,193832,89
YOL076W,id003,three_prime_UTR,chrXV:189414-189569,+,none,chrXV,189414,189569,155
YOL077C,id004,three_prime_UTR,chrXV:185658-185848,-,none,chrXV,185658,185848,190
YOL077W-A,id004,three_prime_UTR,chrXV:185644-185887,+,none,chrXV,185644,185887,243
YOL078W,id001,three_prime_UTR,chrXV:185212-185245,+,none,chrXV,185212,185245,33
YOL080C,id002,three_prime_UTR,chrXV:180287-180558,-,none,chrXV,180287,180558,271
YOL082W,id001,three_prime_UTR,chrXV:169974-170077,+,none,chrXV,169974,170077,103
YOL083C-A,id002,three_prime_UTR,chrXV:166266-166461,-,none,chrXV,166266,166461,195
YOL083W,id001,three_prime_UTR,chrXV:166952-167036,+,none,chrXV,166952,167036,84
YOL085W-A,id003,three_prime_UTR,chrXV:161791-162136,+,none,chrXV,161791,162136,345
YOL086C,id003,three_prime_UTR,chrXV:159459-159548,-,none,chrXV,159459,159548,89
YOL086W-A,id003,three_prime_UTR,chrXV:159445-159596,+,none,chrXV,159445,159596,151
YOL087C,id001,three_prime_UTR,chrXV:155152-155287,-,none,chrXV,155152,155287,135
YOL088C,id004,three_prime_UTR,chrXV:153714-153912,-,none,chrXV,153714,153912,198
YOL089C,id001,three_prime_UTR,chrXV:150226-150398,-,none,chrXV,150226,150398,172
YOL090W,id001,three_prime_UTR,chrXV:150276-150358,+,none,chrXV,150276,150358,82
YOL092W,id004,three_prime_UTR,chrXV:145130-145319,+,none,chrXV,145130,145319,189
YOL093W,id001,three_prime_UTR,chrXV:143696-143756,+,none,chrXV,143696,143756,60
YOL094C,id004,three_prime_UTR,chrXV:141357-141584,-,none,chrXV,141357,141584,227
YOL095C,id003,three_prime_UTR,chrXV:139152-139227,-,none,chrXV,139152,139227,75
YOL096C,id002,three_prime_UTR,chrXV:137953-138107,-,none,chrXV,137953,138107,154
YOL097C,id002,three_prime_UTR,chrXV:136311-136527,-,none,chrXV,136311,136527,216
YOL097W-A,id001,three_prime_UTR,chrXV:136405-136500,+,none,chrXV,136405,136500,95
YOL098C,id001,three_prime_UTR,chrXV:132462-132725,-,none,chrXV,132462,132725,263
YOL101C,id002,three_prime_UTR,chrXV:126874-126982,-,none,chrXV,126874,126982,108
YOL102C,id007,three_prime_UTR,chrXV:125879-125997,-,none,chrXV,125879,125997,118
YOL103W,id003,three_prime_UTR,chrXV:125830-126022,+,none,chrXV,125830,126022,192
YOL104C,id001,three_prime_UTR,chrXV:115975-116396,-,none,chrXV,115975,116396,421
YOL105C,id001,three_prime_UTR,chrXV:114011-114138,-,none,chrXV,114011,114138,127
YOL106W,id001,three_prime_UTR,chrXV:113579-113672,+,none,chrXV,113579,113672,93
YOL107W,id003,three_prime_UTR,chrXV:113130-113498,+,none,chrXV,113130,113498,368
YOL108C,id001,three_prime_UTR,chrXV:111216-111431,-,none,chrXV,111216,111431,215
YOL109W,id001,three_prime_UTR,chrXV:110638-110792,+,none,chrXV,110638,110792,154
YOL110W,id005,three_prime_UTR,chrXV:109889-110211,+,none,chrXV,109889,110211,322
YOL111C,id001,three_prime_UTR,chrXV:108187-108258,-,none,chrXV,108187,108258,71
YOL112W,id001,three_prime_UTR,chrXV:108188-108267,+,none,chrXV,108188,108267,79
YOL113W,id003,three_prime_UTR,chrXV:106293-106386,+,none,chrXV,106293,106386,93
YOL114C,id002,three_prime_UTR,chrXV:103278-103317,-,none,chrXV,103278,103317,39
YOL115W,id002,three_prime_UTR,chrXV:103229-103350,+,none,chrXV,103229,103350,121
YOL116W,id001,three_prime_UTR,chrXV:100957-101254,+,none,chrXV,100957,101254,297
YOL118C,id001,three_prime_UTR,chrXV:96576-96608,-,none,chrXV,96576,96608,32
YOL119C,id004,three_prime_UTR,chrXV:94710-94856,-,none,chrXV,94710,94856,146
YOL120C,id005,three_prime_UTR,chrXV:93186-93395,-,none,chrXV,93186,93395,209
YOL121C,id001,three_prime_UTR,chrXV:91947-92026,-,none,chrXV,91947,92026,79
YOL122C,id002,three_prime_UTR,chrXV:89489-89692,-,none,chrXV,89489,89692,203
YOL123W,id003,three_prime_UTR,chrXV:89448-89589,+,none,chrXV,89448,89589,141
YOL124C,id008,three_prime_UTR,chrXV:85303-85456,-,none,chrXV,85303,85456,153
YOL125W,id001,three_prime_UTR,chrXV:85264-85296,+,none,chrXV,85264,85296,32
YOL126C,id001,three_prime_UTR,chrXV:81559-81787,-,none,chrXV,81559,81787,228
YOL127W,id001,three_prime_UTR,chrXV:81190-81269,+,none,chrXV,81190,81269,79
YOL128C,id001,three_prime_UTR,chrXV:78199-78352,-,none,chrXV,78199,78352,153
YOL129W,id001,three_prime_UTR,chrXV:78114-78298,+,none,chrXV,78114,78298,184
YOL130W,id001,three_prime_UTR,chrXV:76979-77339,+,none,chrXV,76979,77339,360
YOL133W,id001,three_prime_UTR,chrXV:70690-71014,+,none,chrXV,70690,71014,324
YOL135C,id002,three_prime_UTR,chrXV:69218-69376,-,none,chrXV,69218,69376,158
YOL136C,id002,three_prime_UTR,chrXV:67209-67561,-,none,chrXV,67209,67561,352
YOL137W,id002,three_prime_UTR,chrXV:67114-67363,+,none,chrXV,67114,67363,249
YOL138C,id001,three_prime_UTR,chrXV:61277-61325,-,none,chrXV,61277,61325,48
YOL139C,id004,three_prime_UTR,chrXV:60263-60383,-,none,chrXV,60263,60383,120
YOL140W,id001,three_prime_UTR,chrXV:60030-60114,+,none,chrXV,60030,60114,84
YOL141W,id001,three_prime_UTR,chrXV:58539-59197,+,none,chrXV,58539,59197,658
YOL142W,id002,three_prime_UTR,chrXV:56280-56343,+,none,chrXV,56280,56343,63
YOL143C,id001,three_prime_UTR,chrXV:54522-54595,-,none,chrXV,54522,54595,73
YOL144W,id001,three_prime_UTR,chrXV:54552-54596,+,none,chrXV,54552,54596,44
YOL146W,id002,three_prime_UTR,chrXV:49448-49539,+,none,chrXV,49448,49539,91
YOL147C,id001,three_prime_UTR,chrXV:47737-47933,-,none,chrXV,47737,47933,196
YOL151W,id003,three_prime_UTR,chrXV:44722-44791,+,none,chrXV,44722,44791,69
YOL152W,id001,three_prime_UTR,chrXV:42610-42735,+,none,chrXV,42610,42735,125
YOL154W,id007,three_prime_UTR,chrXV:35407-35499,+,none,chrXV,35407,35499,92
YOL155C,id002,three_prime_UTR,chrXV:28580-28703,-,none,chrXV,28580,28703,123
YOL157C,id001,three_prime_UTR,chrXV:22457-22525,-,none,chrXV,22457,22525,68
YOL158C,id007,three_prime_UTR,chrXV:19162-19491,-,none,chrXV,19162,19491,329
YOL159C,id002,three_prime_UTR,chrXV:17075-17281,-,none,chrXV,17075,17281,206
YOL159C-A,id003,three_prime_UTR,chrXV:14618-15233,-,none,chrXV,14618,15233,615
YOL160W,id001,three_prime_UTR,chrXV:14654-14691,+,none,chrXV,14654,14691,37
YOL162W,id001,three_prime_UTR,chrXV:10766-10887,+,none,chrXV,10766,10887,121
YOL163W,id001,three_prime_UTR,chrXV:10106-10451,+,none,chrXV,10106,10451,345
YOL164W,id001,three_prime_UTR,chrXV:8115-8205,+,none,chrXV,8115,8205,90
YOR001W,id003,three_prime_UTR,chrXV:329033-329169,+,none,chrXV,329033,329169,136
YOR002W,id001,three_prime_UTR,chrXV:331051-331469,+,none,chrXV,331051,331469,418
YOR003W,id002,three_prime_UTR,chrXV:332891-333073,+,none,chrXV,332891,333073,182
YOR004W,id002,three_prime_UTR,chrXV:334356-334557,+,none,chrXV,334356,334557,201
YOR005C,id001,three_prime_UTR,chrXV:334399-334509,-,none,chrXV,334399,334509,110
YOR006C,id003,three_prime_UTR,chrXV:337503-337680,-,none,chrXV,337503,337680,177
YOR007C,id005,three_prime_UTR,chrXV:338685-338938,-,none,chrXV,338685,338938,253
YOR008C,id001,three_prime_UTR,chrXV:340960-341278,-,none,chrXV,340960,341278,318
YOR010C,id002,three_prime_UTR,chrXV:346103-346195,-,none,chrXV,346103,346195,92
YOR013W,id004,three_prime_UTR,chrXV:357221-357290,+,none,chrXV,357221,357290,69
YOR014W,id002,three_prime_UTR,chrXV:359947-360254,+,none,chrXV,359947,360254,307
YOR015W,id002,three_prime_UTR,chrXV:360352-360400,+,none,chrXV,360352,360400,48
YOR016C,id005,three_prime_UTR,chrXV:360175-360461,-,none,chrXV,360175,360461,286
YOR017W,id001,three_prime_UTR,chrXV:363814-363954,+,none,chrXV,363814,363954,140
YOR018W,id001,three_prime_UTR,chrXV:366882-367042,+,none,chrXV,366882,367042,160
YOR020C,id001,three_prime_UTR,chrXV:369619-370524,-,none,chrXV,369619,370524,905
YOR020W-A,id004,three_prime_UTR,chrXV:371957-372136,+,none,chrXV,371957,372136,179
YOR021C,id001,three_prime_UTR,chrXV:372666-372798,-,none,chrXV,372666,372798,132
YOR022C,id001,three_prime_UTR,chrXV:373671-373710,-,none,chrXV,373671,373710,39
YOR023C,id001,three_prime_UTR,chrXV:375960-376012,-,none,chrXV,375960,376012,52
YOR025W,id002,three_prime_UTR,chrXV:379562-379712,+,none,chrXV,379562,379712,150
YOR026W,id001,three_prime_UTR,chrXV:380806-380994,+,none,chrXV,380806,380994,188
YOR027W,id002,three_prime_UTR,chrXV:382822-383118,+,none,chrXV,382822,383118,296
YOR028C,id001,three_prime_UTR,chrXV:383208-383533,-,none,chrXV,383208,383533,325
YOR030W,id001,three_prime_UTR,chrXV:388684-389555,+,none,chrXV,388684,389555,871
YOR032C,id001,three_prime_UTR,chrXV:389660-389771,-,none,chrXV,389660,389771,111
YOR032W-A,id002,three_prime_UTR,chrXV:392376-392534,+,none,chrXV,392376,392534,158
YOR033C,id003,three_prime_UTR,chrXV:392319-392416,-,none,chrXV,392319,392416,97
YOR034C,id001,three_prime_UTR,chrXV:394732-394837,-,none,chrXV,394732,394837,105
YOR034C-A,id001,three_prime_UTR,chrXV:397165-397426,-,none,chrXV,397165,397426,261
YOR035C,id001,three_prime_UTR,chrXV:397493-397735,-,none,chrXV,397493,397735,242
YOR036W,id001,three_prime_UTR,chrXV:401214-401283,+,none,chrXV,401214,401283,69
YOR037W,id001,three_prime_UTR,chrXV:402655-402818,+,none,chrXV,402655,402818,163
YOR038C,id001,three_prime_UTR,chrXV:402665-402761,-,none,chrXV,402665,402761,96
YOR039W,id004,three_prime_UTR,chrXV:406544-406875,+,none,chrXV,406544,406875,331
YOR040W,id010,three_prime_UTR,chrXV:407921-407964,+,none,chrXV,407921,407964,43
YOR041C,id001,three_prime_UTR,chrXV:407924-408358,-,none,chrXV,407924,408358,434
YOR042W,id001,three_prime_UTR,chrXV:409660-409860,+,none,chrXV,409660,409860,200
